game_id,play_id,season,week,prior_wp,url,posteam,home_team,away_team,desc,play_type,go_boost,go,should_go,yardline_100,ydstogo,qtr,mins,seconds
2020_16_DEN_LAC,3598,2020,16,0.6222618818283081,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22LAC%22&home_ko=%221%22&mins=5&update=0&defteam_to=%223%22&qtr=%224%22&season=%222020%22&away=%22DEN%22&yardline=91&secs=35&score_diff=3&home=%22LAC%22&ydstogo=13&runoff=0,LAC,LAC,DEN,"(5:35) 1-T.Long punts 59 yards to DEN 32, Center-45-C.Mazza. 11-D.Spencer to DEN 42 for 10 yards (28-B.Facyson).",PUNT,-10.940845256420758,0,0,91,13,4,5,35
2020_16_DEN_LAC,4060,2020,16,0.9035097360610962,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%221%22&posteam=%22LAC%22&home_ko=%221%22&mins=0&update=0&defteam_to=%220%22&qtr=%224%22&season=%222020%22&away=%22DEN%22&yardline=19&secs=45&score_diff=0&home=%22LAC%22&ydstogo=11&runoff=0,LAC,LAC,DEN,"(:45) 4-M.Badgley 37 yard field goal is GOOD, Center-45-C.Mazza, Holder-1-T.Long.",FIELD_GOAL,-20.71777625481046,0,0,19,11,4,0,45
2020_17_LAC_KC,1090,2020,17,0.5155602097511292,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22LAC%22&home_ko=%221%22&mins=12&update=0&defteam_to=%222%22&qtr=%222%22&season=%222020%22&away=%22LAC%22&yardline=52&secs=6&score_diff=-7&home=%22KC%22&ydstogo=10&runoff=0,LAC,KC,LAC,"(12:06) 1-T.Long punts 40 yards to KC 12, Center-45-C.Mazza. 17-M.Hardman MUFFS catch, RECOVERED by LAC-12-J.Reed at KC 17. 12-J.Reed to KC 17 for no gain (17-M.Hardman).",PUNT,-2.435559199505768,0,0,52,10,2,12,6
2020_17_LAC_KC,1715,2020,17,0.807511568069458,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22LAC%22&home_ko=%221%22&mins=1&update=0&defteam_to=%222%22&qtr=%222%22&season=%222020%22&away=%22LAC%22&yardline=2&secs=56&score_diff=0&home=%22KC%22&ydstogo=2&runoff=0,LAC,KC,LAC,"(1:56) (Shotgun) 10-J.Herbert up the middle for 2 yards, TOUCHDOWN. The Replay Official reviewed the runner broke the plane ruling, and the play was REVERSED. (Shotgun) 10-J.Herbert up the middle to KC 1 for 1 yard (99-K.Saunders).",RUSH,-1.3146548740740087,1,0,2,2,2,1,56
2020_17_LAC_KC,2329,2020,17,0.9098958969116211,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22LAC%22&home_ko=%221%22&mins=11&update=0&defteam_to=%223%22&qtr=%223%22&season=%222020%22&away=%22LAC%22&yardline=63&secs=21&score_diff=10&home=%22KC%22&ydstogo=26&runoff=0,LAC,KC,LAC,"(11:21) 1-T.Long punts 47 yards to KC 16, Center-45-C.Mazza, downed by LAC-22-J.Jackson. LAC-28-B.Facyson was injured during the play. His return is Questionable.  PENALTY on KC-27-R.Fenton, Offensive Holding, 8 yards, enforced at KC 16.",PUNT,-3.6599995422459273,0,0,63,26,3,11,21
2020_16_MIA_LV,123,2020,16,0.3902789056301117,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22LV%22&home_ko=%221%22&mins=13&update=0&defteam_to=%223%22&qtr=%221%22&season=%222020%22&away=%22MIA%22&yardline=73&secs=55&score_diff=0&home=%22LV%22&ydstogo=8&runoff=0,LV,LV,MIA,"(13:55) 6-A.Cole punts 58 yards to MIA 15, Center-47-T.Sieg. 19-J.Grant to MIA 22 for 7 yards (87-F.Moreau; 32-D.Leavitt).",PUNT,-2.183394315461669,0,0,73,8,1,13,55
2020_16_MIA_LV,899,2020,16,0.49419406056404114,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22LV%22&home_ko=%221%22&mins=13&update=0&defteam_to=%223%22&qtr=%222%22&season=%222020%22&away=%22MIA%22&yardline=42&secs=2&score_diff=4&home=%22LV%22&ydstogo=17&runoff=0,LV,LV,MIA,"(13:02) 6-A.Cole punts 27 yards to MIA 15, Center-47-T.Sieg, fair catch by 19-J.Grant. PENALTY on MIA-35-K.Frazier, Offensive Holding, 7 yards, enforced at MIA 15.",PUNT,-3.780066701894725,0,0,42,17,2,13,2
2020_16_MIA_LV,1192,2020,16,0.6155484318733215,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22LV%22&home_ko=%221%22&mins=8&update=0&defteam_to=%222%22&qtr=%222%22&season=%222020%22&away=%22MIA%22&yardline=9&secs=21&score_diff=4&home=%22LV%22&ydstogo=1&runoff=0,LV,LV,MIA,(8:21) (Shotgun) 23-D.Booker up the middle to MIA 8 for 1 yard (94-C.Wilkins).,RUSH,0.2969468908422641,1,1,9,1,2,8,21
2020_16_MIA_LV,1278,2020,16,0.6062085032463074,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22LV%22&home_ko=%221%22&mins=6&update=0&defteam_to=%222%22&qtr=%222%22&season=%222020%22&away=%22MIA%22&yardline=5&secs=51&score_diff=4&home=%22LV%22&ydstogo=5&runoff=0,LV,LV,MIA,"(6:51) 2-D.Carlson 23 yard field goal is GOOD, Center-47-T.Sieg, Holder-6-A.Cole.",FIELD_GOAL,-2.7158128949150537,0,0,5,5,2,6,51
2020_16_MIA_LV,1858,2020,16,0.6296495199203491,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%220%22&posteam=%22LV%22&home_ko=%221%22&mins=0&update=0&defteam_to=%222%22&qtr=%222%22&season=%222020%22&away=%22MIA%22&yardline=20&secs=16&score_diff=4&home=%22LV%22&ydstogo=9&runoff=0,LV,LV,MIA,"(:16) 2-D.Carlson 38 yard field goal is GOOD, Center-47-T.Sieg, Holder-6-A.Cole.",FIELD_GOAL,-5.121592445722513,0,0,20,9,2,0,16
2020_16_MIA_LV,2286,2020,16,0.4518086314201355,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22LV%22&home_ko=%221%22&mins=8&update=0&defteam_to=%223%22&qtr=%223%22&season=%222020%22&away=%22MIA%22&yardline=53&secs=36&score_diff=0&home=%22LV%22&ydstogo=1&runoff=0,LV,LV,MIA,(8:36) 28-J.Jacobs up the middle to LV 46 for -1 yards (92-Z.Sieler).,RUSH,3.2265673512352535,1,1,53,1,3,8,36
2020_16_MIA_LV,2560,2020,16,0.5646830201148987,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22LV%22&home_ko=%221%22&mins=2&update=0&defteam_to=%223%22&qtr=%223%22&season=%222020%22&away=%22MIA%22&yardline=2&secs=34&score_diff=0&home=%22LV%22&ydstogo=2&runoff=0,LV,LV,MIA,"(2:34) 2-D.Carlson 20 yard field goal is GOOD, Center-47-T.Sieg, Holder-6-A.Cole.",FIELD_GOAL,1.5525045733540495,0,1,2,2,3,2,34
2020_16_MIA_LV,2827,2020,16,0.620890200138092,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22LV%22&home_ko=%221%22&mins=13&update=0&defteam_to=%223%22&qtr=%224%22&season=%222020%22&away=%22MIA%22&yardline=48&secs=39&score_diff=3&home=%22LV%22&ydstogo=3&runoff=0,LV,LV,MIA,"(13:39) 6-A.Cole punts 48 yards to end zone, Center-47-T.Sieg, Touchback.",PUNT,3.299565539042483,0,1,48,3,4,13,39
2020_16_MIA_LV,2995,2020,16,0.6248146891593933,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22LV%22&home_ko=%221%22&mins=9&update=0&defteam_to=%223%22&qtr=%224%22&season=%222020%22&away=%22MIA%22&yardline=47&secs=54&score_diff=3&home=%22LV%22&ydstogo=12&runoff=0,LV,LV,MIA,"(9:54) 6-A.Cole punts 35 yards to MIA 12, Center-47-T.Sieg, fair catch by 10-M.Perry.",PUNT,-2.7733103579379943,0,0,47,12,4,9,54
2020_17_LV_DEN,118,2020,17,0.5289903879165649,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22LV%22&home_ko=%220%22&mins=13&update=0&defteam_to=%223%22&qtr=%221%22&season=%222020%22&away=%22LV%22&yardline=71&secs=47&score_diff=0&home=%22DEN%22&ydstogo=6&runoff=0,LV,DEN,LV,"(13:47) 6-A.Cole punts 56 yards to DEN 15, Center-47-T.Sieg. 11-D.Spencer to DEN 28 for 13 yards (85-D.Carrier, 22-K.Nixon).",PUNT,-0.01498572752657168,0,0,71,6,1,13,47
2020_17_LV_DEN,488,2020,17,0.46965286135673523,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22LV%22&home_ko=%220%22&mins=7&update=0&defteam_to=%223%22&qtr=%221%22&season=%222020%22&away=%22LV%22&yardline=66&secs=49&score_diff=-3&home=%22DEN%22&ydstogo=1&runoff=0,LV,DEN,LV,(7:49) 4-D.Carr up the middle to LV 36 for 2 yards (93-D.Jones).,RUSH,4.298304865997636,1,1,66,1,1,7,49
2020_17_LV_DEN,657,2020,17,0.5422414541244507,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22LV%22&home_ko=%220%22&mins=4&update=0&defteam_to=%223%22&qtr=%221%22&season=%222020%22&away=%22LV%22&yardline=10&secs=53&score_diff=-3&home=%22DEN%22&ydstogo=10&runoff=0,LV,DEN,LV,"(4:53) (Field Goal formation) PENALTY on LV-75-B.Parker, False Start, 5 yards, enforced at DEN 10 - No Play.",PENALTY,-3.1319762247426652,0,0,10,10,1,4,53
2020_17_LV_DEN,1755,2020,17,0.5431568622589111,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22LV%22&home_ko=%220%22&mins=4&update=0&defteam_to=%222%22&qtr=%222%22&season=%222020%22&away=%22LV%22&yardline=42&secs=40&score_diff=0&home=%22DEN%22&ydstogo=8&runoff=0,LV,DEN,LV,"(4:40) 6-A.Cole punts 38 yards to DEN 4, Center-47-T.Sieg, downed by LV-32-D.Leavitt.",PUNT,-0.2800265902620609,0,0,42,8,2,4,40
2020_17_LV_DEN,2781,2020,17,0.6558693051338196,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22LV%22&home_ko=%220%22&mins=10&update=0&defteam_to=%223%22&qtr=%223%22&season=%222020%22&away=%22LV%22&yardline=79&secs=1&score_diff=4&home=%22DEN%22&ydstogo=14&runoff=0,LV,DEN,LV,"(10:01) 6-A.Cole punts 59 yards to DEN 20, Center-47-T.Sieg. 11-D.Spencer MUFFS catch, and recovers at DEN 20. 11-D.Spencer to DEN 39 for 19 yards (50-N.Morrow).",PUNT,-7.704485585479993,0,0,79,14,3,10,1
2020_17_LV_DEN,4131,2020,17,0.115132637321949,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22LV%22&home_ko=%220%22&mins=2&update=0&defteam_to=%222%22&qtr=%224%22&season=%222020%22&away=%22LV%22&yardline=56&secs=53&score_diff=-7&home=%22DEN%22&ydstogo=15&runoff=0,LV,DEN,LV,"(2:53) 6-A.Cole punts 46 yards to DEN 10, Center-47-T.Sieg, fair catch by 11-D.Spencer.",PUNT,-0.6919310812473878,0,0,56,15,4,2,53
2020_15_NE_MIA,213,2020,15,0.4337216019630432,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22MIA%22&home_ko=%220%22&mins=11&update=0&defteam_to=%223%22&qtr=%221%22&season=%222020%22&away=%22NE%22&yardline=69&secs=30&score_diff=0&home=%22MIA%22&ydstogo=1&runoff=0,MIA,MIA,NE,"(11:30) 2-M.Haack punts 45 yards to NE 24, Center-50-B.Ferguson. 80-G.Olszewski pushed ob at NE 27 for 3 yards (33-J.Perry).",PUNT,4.153380736132284,0,1,69,1,1,11,30
2020_15_NE_MIA,1287,2020,15,0.28289657831192017,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22MIA%22&home_ko=%220%22&mins=7&update=0&defteam_to=%222%22&qtr=%222%22&season=%222020%22&away=%22NE%22&yardline=81&secs=3&score_diff=-3&home=%22MIA%22&ydstogo=16&runoff=0,MIA,MIA,NE,"(7:03) 2-M.Haack punts 54 yards to NE 27, Center-50-B.Ferguson. 80-G.Olszewski to NE 40 for 13 yards (42-C.Fejedelem; 49-S.Eguavoen).",PUNT,-4.4285514912990145,0,0,81,16,2,7,3
2020_15_NE_MIA,1794,2020,15,0.24217849969863892,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22MIA%22&home_ko=%220%22&mins=0&update=0&defteam_to=%221%22&qtr=%222%22&season=%222020%22&away=%22NE%22&yardline=43&secs=11&score_diff=-6&home=%22MIA%22&ydstogo=8&runoff=0,MIA,MIA,NE,(:11) (Shotgun) 1-T.Tagovailoa pass short left to 32-P.Laird pushed ob at NE 34 for 9 yards (41-M.Bryant).,PASS,2.0841176019836176,1,1,43,8,2,0,11
2020_15_NE_MIA,2343,2020,15,0.5026518106460571,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22MIA%22&home_ko=%220%22&mins=8&update=0&defteam_to=%222%22&qtr=%223%22&season=%222020%22&away=%22NE%22&yardline=44&secs=0&score_diff=1&home=%22MIA%22&ydstogo=7&runoff=0,MIA,MIA,NE,"(8:00) (Punt formation) 2-M.Haack pass short right to 51-K.Grugier-Hill to NE 30 for 14 yards (18-M.Slater). PENALTY on MIA-51-K.Grugier-Hill, Illegal Touch Pass, 5 yards, enforced at NE 44 - No Play. Penalty on MIA-51-K.Grugier-Hill, Ineligible Downfield Pass, declined.",PENALTY,-2.271582119704753,1,0,44,7,3,8,0
2020_16_MIA_LV,214,2020,16,0.553804874420166,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22MIA%22&home_ko=%221%22&mins=11&update=0&defteam_to=%223%22&qtr=%221%22&season=%222020%22&away=%22MIA%22&yardline=76&secs=36&score_diff=0&home=%22LV%22&ydstogo=8&runoff=0,MIA,LV,MIA,"(11:36) 2-M.Haack punts 51 yards to LV 25, Center-50-B.Ferguson. 13-H.Renfrow to MIA 43 for 32 yards (23-N.Igbinoghene).",PUNT,-0.33375161669498254,0,0,76,8,1,11,36
2020_16_MIA_LV,615,2020,16,0.3843076825141907,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22MIA%22&home_ko=%221%22&mins=3&update=0&defteam_to=%223%22&qtr=%221%22&season=%222020%22&away=%22MIA%22&yardline=39&secs=24&score_diff=-7&home=%22LV%22&ydstogo=2&runoff=0,MIA,LV,MIA,"(3:24) (Shotgun) 1-T.Tagovailoa scrambles right end ran ob at LV 32 for 7 yards (29-L.Joyner). PENALTY on LV-29-L.Joyner, Defensive Holding, 5 yards, enforced at LV 32.",RUSH,1.8684997085081818,1,1,39,2,1,3,24
2020_16_MIA_LV,713,2020,16,0.44032731652259827,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22MIA%22&home_ko=%221%22&mins=1&update=0&defteam_to=%223%22&qtr=%221%22&season=%222020%22&away=%22MIA%22&yardline=19&secs=28&score_diff=-7&home=%22LV%22&ydstogo=2&runoff=0,MIA,LV,MIA,"(1:28) 7-J.Sanders 37 yard field goal is GOOD, Center-50-B.Ferguson, Holder-2-M.Haack.",FIELD_GOAL,-1.1592972361938152,0,0,19,2,1,1,28
2020_16_MIA_LV,1000,2020,16,0.4306049346923828,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22MIA%22&home_ko=%221%22&mins=11&update=0&defteam_to=%223%22&qtr=%222%22&season=%222020%22&away=%22MIA%22&yardline=87&secs=28&score_diff=-4&home=%22LV%22&ydstogo=5&runoff=0,MIA,LV,MIA,"(11:28) 2-M.Haack punts 46 yards to LV 41, Center-50-B.Ferguson. 13-H.Renfrow to LV 38 for -3 yards (51-K.Grugier-Hill).",PUNT,-2.010560020700531,0,0,87,5,2,11,28
2020_16_MIA_LV,1468,2020,16,0.35025420784950256,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22MIA%22&home_ko=%221%22&mins=3&update=0&defteam_to=%223%22&qtr=%222%22&season=%222020%22&away=%22MIA%22&yardline=50&secs=38&score_diff=-7&home=%22LV%22&ydstogo=1&runoff=0,MIA,LV,MIA,(3:38) (Punt formation) Direct snap to 42-C.Fejedelem.  42-C.Fejedelem up the middle to LV 28 for 22 yards (13-H.Renfrow).,RUSH,2.9869096223865625,1,1,50,1,2,3,38
2020_16_MIA_LV,1588,2020,16,0.4015035927295685,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22MIA%22&home_ko=%221%22&mins=1&update=0&defteam_to=%222%22&qtr=%222%22&season=%222020%22&away=%22MIA%22&yardline=21&secs=47&score_diff=-7&home=%22LV%22&ydstogo=3&runoff=0,MIA,LV,MIA,"(1:47) 7-J.Sanders 39 yard field goal is GOOD, Center-50-B.Ferguson, Holder-2-M.Haack.",FIELD_GOAL,-0.9195620327393854,0,0,21,3,2,1,47
2020_16_MIA_LV,2369,2020,16,0.5124902129173279,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22MIA%22&home_ko=%221%22&mins=7&update=0&defteam_to=%223%22&qtr=%223%22&season=%222020%22&away=%22MIA%22&yardline=51&secs=1&score_diff=0&home=%22LV%22&ydstogo=15&runoff=0,MIA,LV,MIA,"(7:01) 2-M.Haack punts 46 yards to LV 5, Center-50-B.Ferguson. 13-H.Renfrow to LV 18 for 13 yards (50-B.Ferguson).",PUNT,-1.5723028306690665,0,0,51,15,3,7,1
2020_16_MIA_LV,2656,2020,16,0.3358420729637146,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22MIA%22&home_ko=%221%22&mins=1&update=0&defteam_to=%223%22&qtr=%223%22&season=%222020%22&away=%22MIA%22&yardline=76&secs=5&score_diff=-3&home=%22LV%22&ydstogo=11&runoff=0,MIA,LV,MIA,"(1:05) 2-M.Haack punts 46 yards to LV 30, Center-50-B.Ferguson. 13-H.Renfrow to LV 39 for 9 yards (35-K.Frazier). PENALTY on LV-31-I.Johnson, Offensive Holding, 10 yards, enforced at LV 30.",PUNT,-2.8848023760391897,0,0,76,11,3,1,5
2020_16_MIA_LV,2908,2020,16,0.3173256516456604,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22MIA%22&home_ko=%221%22&mins=11&update=0&defteam_to=%223%22&qtr=%224%22&season=%222020%22&away=%22MIA%22&yardline=80&secs=31&score_diff=-3&home=%22LV%22&ydstogo=10&runoff=0,MIA,LV,MIA,"(11:31) 2-M.Haack punts 44 yards to LV 36, Center-50-B.Ferguson. 13-H.Renfrow pushed ob at MIA 45 for 19 yards (43-A.Van Ginkel).",PUNT,-1.505425330370855,0,0,80,10,4,11,31
2020_16_MIA_LV,3301,2020,16,0.4804311692714691,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22MIA%22&home_ko=%221%22&mins=4&update=0&defteam_to=%223%22&qtr=%224%22&season=%222020%22&away=%22MIA%22&yardline=4&secs=5&score_diff=-3&home=%22LV%22&ydstogo=4&runoff=0,MIA,LV,MIA,"(4:05) 7-J.Sanders 22 yard field goal is GOOD, Center-50-B.Ferguson, Holder-2-M.Haack.",FIELD_GOAL,-0.6471975759681428,0,0,4,4,4,4,5
2020_17_MIA_BUF,376,2020,17,0.6484746336936951,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22MIA%22&home_ko=%221%22&mins=8&update=0&defteam_to=%223%22&qtr=%221%22&season=%222020%22&away=%22MIA%22&yardline=31&secs=12&score_diff=0&home=%22BUF%22&ydstogo=14&runoff=0,MIA,BUF,MIA,"(8:12) 7-J.Sanders 49 yard field goal is GOOD, Center-50-B.Ferguson, Holder-2-M.Haack.",FIELD_GOAL,-5.53726777022321,0,0,31,14,1,8,12
2020_17_MIA_BUF,675,2020,17,0.7414089441299438,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22MIA%22&home_ko=%221%22&mins=4&update=0&defteam_to=%222%22&qtr=%221%22&season=%222020%22&away=%22MIA%22&yardline=71&secs=22&score_diff=3&home=%22BUF%22&ydstogo=1&runoff=0,MIA,BUF,MIA,"(4:22) 2-M.Haack punts 32 yards to BUF 39, Center-50-B.Ferguson, downed by MIA-48-C.Munson.",PUNT,3.4348149120410767,0,1,71,1,1,4,22
2020_17_MIA_BUF,867,2020,17,0.6804623007774353,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22MIA%22&home_ko=%221%22&mins=0&update=0&defteam_to=%222%22&qtr=%221%22&season=%222020%22&away=%22MIA%22&yardline=92&secs=41&score_diff=3&home=%22BUF%22&ydstogo=3&runoff=0,MIA,BUF,MIA,"(:41) 2-M.Haack punts 42 yards to 50, Center-50-B.Ferguson, out of bounds.",PUNT,-1.447869668228762,0,0,92,3,1,0,41
2020_17_MIA_BUF,1232,2020,17,0.49716827273368835,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22MIA%22&home_ko=%221%22&mins=9&update=0&defteam_to=%222%22&qtr=%222%22&season=%222020%22&away=%22MIA%22&yardline=46&secs=50&score_diff=-4&home=%22BUF%22&ydstogo=7&runoff=0,MIA,BUF,MIA,"(9:50) 2-M.Haack punts 34 yards to BUF 12, Center-50-B.Ferguson, fair catch by 19-I.McKenzie.",PUNT,-0.40724285977875496,0,0,46,7,2,9,50
2020_17_MIA_BUF,1586,2020,17,0.291157066822052,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22MIA%22&home_ko=%221%22&mins=5&update=0&defteam_to=%222%22&qtr=%222%22&season=%222020%22&away=%22MIA%22&yardline=71&secs=44&score_diff=-11&home=%22BUF%22&ydstogo=6&runoff=0,MIA,BUF,MIA,"(5:44) 2-M.Haack punts 55 yards to BUF 16, Center-50-B.Ferguson. 19-I.McKenzie for 84 yards, TOUCHDOWN.",PUNT,-1.224070287642835,0,0,71,6,2,5,44
2020_17_MIA_BUF,1947,2020,17,0.23177990317344666,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22MIA%22&home_ko=%221%22&mins=1&update=0&defteam_to=%221%22&qtr=%222%22&season=%222020%22&away=%22MIA%22&yardline=14&secs=48&score_diff=-18&home=%22BUF%22&ydstogo=14&runoff=0,MIA,BUF,MIA,"(1:48) 7-J.Sanders 32 yard field goal is GOOD, Center-50-B.Ferguson, Holder-2-M.Haack.",FIELD_GOAL,-2.0836928926431995,0,0,14,14,2,1,48
2020_17_MIA_BUF,2217,2020,17,0.08138386160135269,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22MIA%22&home_ko=%221%22&mins=0&update=0&defteam_to=%221%22&qtr=%222%22&season=%222020%22&away=%22MIA%22&yardline=70&secs=41&score_diff=-22&home=%22BUF%22&ydstogo=5&runoff=0,MIA,BUF,MIA,"(:41) 2-M.Haack punts 55 yards to BUF 15, Center-50-B.Ferguson, downed by MIA-86-M.Hollins.",PUNT,3.0840939887299665,0,1,70,5,2,0,41
2020_17_MIA_BUF,2489,2020,17,0.06953509151935577,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22MIA%22&home_ko=%221%22&mins=11&update=0&defteam_to=%223%22&qtr=%223%22&season=%222020%22&away=%22MIA%22&yardline=4&secs=16&score_diff=-22&home=%22BUF%22&ydstogo=4&runoff=0,MIA,BUF,MIA,"(11:16) (Shotgun) 1-T.Tagovailoa pass incomplete short left to 11-D.Parker (29-J.Norman). PENALTY on BUF-29-J.Norman, Defensive Pass Interference, 3 yards, enforced at BUF 4 - No Play.",PENALTY,-2.0397811079806054,1,0,4,4,3,11,16
2020_17_MIA_BUF,2907,2020,17,0.009914868511259556,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22MIA%22&home_ko=%221%22&mins=7&update=0&defteam_to=%223%22&qtr=%223%22&season=%222020%22&away=%22MIA%22&yardline=66&secs=8&score_diff=-22&home=%22BUF%22&ydstogo=1&runoff=0,MIA,BUF,MIA,(7:08) (Shotgun) 1-T.Tagovailoa scrambles left end to MIA 35 for 1 yard (57-A.Epenesa).,RUSH,0.723731038881241,1,1,66,1,3,7,8
2020_17_MIA_BUF,3042,2020,17,0.009198951534926891,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22MIA%22&home_ko=%221%22&mins=5&update=0&defteam_to=%223%22&qtr=%223%22&season=%222020%22&away=%22MIA%22&yardline=48&secs=21&score_diff=-22&home=%22BUF%22&ydstogo=9&runoff=0,MIA,BUF,MIA,(5:21) (Shotgun) 1-T.Tagovailoa pass incomplete short left to 11-D.Parker (29-J.Norman).,PASS,0.43322535836563314,1,1,48,9,3,5,21
2020_10_MIN_CHI,2381,2020,10,0.3929659426212311,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22MIN%22&home_ko=%220%22&mins=7&update=0&defteam_to=%223%22&qtr=%223%22&season=%222020%22&away=%22MIN%22&yardline=82&secs=13&score_diff=-3&home=%22CHI%22&ydstogo=14&runoff=0,MIN,CHI,MIN,"(7:13) 2-B.Colquitt punts 40 yards to CHI 42, Center-58-A.Cutting. 17-A.Miller ran ob at MIN 46 for 12 yards (30-C.Ham).",PUNT,-3.640150571682888,0,0,82,14,3,7,13
2020_15_CHI_MIN,212,2020,15,0.5424844622612,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%223%22&posteam=%22MIN%22&home_ko=%220%22&mins=11&update=0&defteam_to=%223%22&qtr=%221%22&season=%222020%22&away=%22CHI%22&yardline=84&secs=18&score_diff=0&home=%22MIN%22&ydstogo=6&runoff=0,MIN,MIN,CHI,"(11:18) 2-B.Colquitt punts 43 yards to CHI 41, Center-42-A.DePaola. 17-A.Miller pushed ob at CHI 42 for 1 yard (38-H.Hand).",PUNT,-0.021581328003918543,0,0,84,6,1,11,18
2020_15_CHI_MIN,1038,2020,15,0.44164979457855225,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%222%22&posteam=%22MIN%22&home_ko=%220%22&mins=14&update=0&defteam_to=%223%22&qtr=%222%22&season=%222020%22&away=%22CHI%22&yardline=61&secs=12&score_diff=-3&home=%22MIN%22&ydstogo=11&runoff=0,MIN,MIN,CHI,"(14:12) 2-B.Colquitt punts 37 yards to CHI 24, Center-42-A.DePaola, out of bounds.",PUNT,-0.7806111342542081,0,0,61,11,2,14,12
2020_15_CHI_MIN,1548,2020,15,0.2561611235141754,https://rbsdm.com/stats/fourth_calculator/?_inputs_&posteam_to=%221%22&posteam=%22MIN%22&home_ko=%220%22&mins=5&update=0&defteam_to=%221%22&qtr=%222%22&season=%222020%22&away=%22CHI%22&yardline=66&secs=52&score_diff=-10&home=%22MIN%22&ydstogo=1&runoff=0,MIN,MIN,CHI,(5:52) 33-D.Cook up the middle to MIN 34 for no gain (98-B.Nichols; 90-J.Jenkins).,RUSH,1.0662779692387545,1,1,66,1,2,5,52
